Soil Moisture,Temperature,Humidity,Rain,Crop Type,Pump
70.25,15.96,33.99,0,Cotton,0
10.71,34.97,67.73,0,Maize,1
28.5,28.06,57.51,1,Rice,0
66.24,24.86,27.75,1,Maize,0
51.14,43.61,34.82,0,Sugarcane,0
10.45,39.64,55.97,1,Rice,0
78.38,43.31,86.57,0,Sugarcane,0
75.69,31.33,62.48,0,Cotton,0
56.62,19.32,71.12,0,Wheat,0
15.65,37.98,45.43,0,Maize,1
75.15,21.8,62.86,1,Maize,1
59.62,29.56,53.55,0,Sugarcane,0
76.47,17.15,69.43,0,Sugarcane,1
73.9,42.24,23.79,0,Wheat,0
78.26,19.16,57.0,0,Maize,0
54.03,44.8,42.2,0,Wheat,1
21.93,43.52,44.46,0,Sugarcane,1
67.05,30.33,92.07,0,Sugarcane,0
62.74,39.56,33.7,1,Rice,0
73.09,35.44,43.34,0,Sugarcane,0
24.44,41.5,58.24,0,Sugarcane,1
26.57,29.25,84.73,0,Wheat,1
85.68,40.93,51.25,0,Rice,0
73.75,30.26,75.79,1,Rice,0
87.2,46.05,84.23,1,Maize,0
74.49,31.05,43.25,0,Cotton,0
60.76,30.27,49.46,0,Maize,0
65.6,40.91,46.74,0,Maize,0
85.58,42.11,82.46,0,Maize,0
59.2,33.3,23.33,0,Rice,1
63.75,20.93,43.13,1,Wheat,0
23.3,30.44,70.96,1,Sugarcane,0
50.28,46.95,62.41,0,Rice,1
70.89,39.85,52.72,1,Sugarcane,0
33.03,41.77,60.5,1,Sugarcane,0
27.19,16.08,34.82,1,Cotton,0
36.68,30.44,52.3,1,Maize,0
30.53,36.34,57.63,0,Cotton,1
28.27,42.39,87.59,0,Maize,1
46.11,16.63,39.56,1,Rice,0
87.17,43.13,85.09,1,Sugarcane,0
53.1,33.1,68.32,1,Cotton,0
25.97,21.51,21.53,0,Rice,1
16.54,25.47,74.35,0,Rice,1
69.17,24.3,22.67,0,Maize,0
42.54,32.52,94.8,0,Sugarcane,1
79.86,16.71,85.45,0,Maize,0
66.06,20.23,42.3,0,Maize,0
77.68,41.82,39.31,0,Rice,0
33.12,19.38,48.61,0,Maize,1
68.85,22.7,46.71,0,Wheat,0
32.45,29.96,47.93,0,Sugarcane,1
89.82,32.06,43.87,0,Maize,0
64.09,40.2,66.59,0,Maize,0
37.58,29.76,32.32,1,Cotton,0
32.91,41.07,83.45,0,Sugarcane,1
26.23,35.41,80.93,0,Sugarcane,1
69.04,18.73,55.74,1,Maize,0
28.59,20.16,83.95,0,Wheat,1
60.6,29.42,38.54,0,Cotton,0
32.49,28.1,21.32,0,Wheat,1
66.27,39.54,66.44,1,Maize,1
79.27,34.16,54.34,0,Sugarcane,0
76.13,27.81,62.54,1,Sugarcane,0
74.67,20.64,87.45,1,Wheat,0
25.96,22.49,92.74,0,Rice,1
17.51,33.99,67.58,0,Maize,1
69.41,28.97,77.3,0,Sugarcane,0
41.31,31.99,26.29,0,Rice,1
46.75,20.63,32.05,0,Sugarcane,1
12.65,36.88,74.99,1,Sugarcane,0
32.06,43.13,52.35,0,Rice,1
12.86,23.51,53.45,0,Wheat,1
84.73,31.22,43.15,1,Maize,0
30.69,47.19,65.55,0,Rice,1
57.37,26.0,33.89,0,Rice,1
13.31,34.64,67.02,0,Sugarcane,1
66.68,17.98,33.03,0,Rice,0
37.46,35.0,24.79,0,Maize,1
86.32,17.96,44.78,1,Wheat,0
85.49,46.65,37.34,0,Wheat,0
37.65,38.62,86.67,0,Wheat,1
86.58,41.01,24.12,0,Maize,0
94.67,38.24,33.25,0,Sugarcane,0
80.16,34.46,61.15,0,Maize,0
81.81,29.85,56.08,0,Rice,0
31.17,43.33,23.44,1,Cotton,0
59.02,46.58,20.54,0,Cotton,0
15.72,31.47,94.11,1,Cotton,0
18.07,45.74,69.41,0,Wheat,1
94.91,34.25,47.41,1,Maize,0
37.76,32.77,55.28,0,Maize,1
73.6,30.0,39.99,0,Wheat,0
78.57,21.91,45.87,0,Rice,0
82.93,15.12,68.68,1,Cotton,0
94.8,22.97,86.21,1,Cotton,0
30.53,31.82,33.81,0,Wheat,1
13.43,27.54,83.03,0,Cotton,1
44.95,29.8,29.12,0,Sugarcane,1
21.06,47.36,36.12,1,Maize,0
11.91,26.56,22.79,1,Cotton,0
40.64,29.92,30.56,1,Cotton,0
76.62,19.41,88.8,1,Sugarcane,0
58.13,16.58,54.46,1,Rice,0
36.59,40.59,25.82,0,Rice,1
65.62,33.83,91.98,1,Sugarcane,0
29.72,40.1,85.92,0,Rice,1
11.22,19.95,76.6,1,Wheat,0
74.97,33.87,90.01,0,Sugarcane,0
63.02,23.37,36.51,0,Maize,0
74.8,22.53,82.73,0,Maize,0
13.31,15.38,71.75,0,Maize,1
81.16,19.3,85.23,0,Cotton,1
62.66,25.21,79.77,0,Sugarcane,0
57.89,18.86,45.99,0,Sugarcane,0
63.09,47.53,78.08,0,Rice,0
83.48,25.18,39.68,0,Sugarcane,0
59.89,19.3,44.64,0,Sugarcane,0
59.38,21.57,28.09,1,Rice,0
94.21,34.39,90.13,1,Sugarcane,0
74.32,17.11,41.83,0,Sugarcane,0
47.59,43.46,59.05,1,Wheat,0
70.13,46.73,49.35,0,Rice,0
43.08,23.14,91.99,0,Wheat,0
29.45,29.85,45.13,0,Cotton,1
60.73,15.73,78.39,0,Rice,0
88.9,36.14,84.16,0,Sugarcane,0
88.98,28.66,52.67,1,Sugarcane,0
39.06,23.91,48.36,0,Wheat,1
54.85,21.83,76.08,0,Wheat,0
27.99,36.58,88.47,1,Cotton,1
94.63,28.74,76.62,0,Cotton,0
93.4,20.93,37.03,0,Sugarcane,0
65.21,37.74,86.62,0,Maize,0
78.38,33.65,49.07,0,Cotton,0
70.78,43.34,63.22,0,Sugarcane,0
60.42,18.88,82.36,0,Cotton,0
14.53,40.93,34.13,0,Rice,1
48.65,37.23,78.84,0,Wheat,0
67.36,18.8,64.71,0,Sugarcane,0
67.59,37.93,87.0,0,Cotton,0
41.72,29.57,32.9,0,Wheat,0
90.04,46.18,51.55,1,Maize,0
24.23,19.67,82.46,0,Cotton,1
52.53,36.21,21.44,0,Sugarcane,0
68.73,27.61,28.42,0,Rice,0
69.26,46.57,94.29,0,Wheat,0
65.13,25.89,41.03,0,Wheat,0
33.4,46.75,93.17,0,Rice,1
23.28,44.75,33.69,1,Sugarcane,0
64.05,23.92,47.08,0,Maize,0
60.94,41.52,76.47,0,Rice,0
25.25,47.85,69.33,0,Maize,1
69.94,23.34,63.58,1,Sugarcane,0
48.69,29.41,59.74,0,Cotton,0
66.76,32.17,83.26,0,Cotton,1
81.18,24.73,37.62,0,Sugarcane,0
24.43,15.5,53.19,0,Maize,1
11.63,22.26,31.66,0,Rice,1
76.22,24.3,64.7,1,Sugarcane,0
61.82,29.64,38.79,0,Sugarcane,1
69.47,20.65,45.04,0,Cotton,0
81.24,43.82,55.34,1,Rice,0
78.24,38.26,22.01,0,Cotton,0
91.68,17.81,26.9,0,Maize,0
55.55,36.45,71.44,0,Maize,0
51.52,36.57,52.17,0,Wheat,0
44.16,46.56,84.86,0,Sugarcane,1
23.06,15.1,72.1,0,Rice,1
58.67,23.18,20.61,1,Rice,0
33.55,45.62,66.25,1,Cotton,0
88.31,45.76,27.03,0,Cotton,0
59.57,38.78,78.57,0,Rice,1
60.39,40.27,94.36,0,Cotton,0
40.17,18.02,59.84,0,Wheat,0
14.42,31.96,71.21,0,Sugarcane,1
12.7,22.64,37.8,1,Wheat,0
45.98,20.98,52.82,0,Maize,0
17.19,41.74,84.21,1,Rice,0
61.58,19.46,32.56,0,Wheat,0
84.88,30.47,39.92,0,Wheat,0
85.05,45.97,53.41,0,Cotton,0
66.02,21.13,73.42,0,Cotton,0
27.95,47.27,48.19,1,Cotton,0
83.35,47.81,89.58,1,Maize,0
85.32,33.34,27.08,0,Wheat,0
26.72,20.61,47.81,0,Sugarcane,1
72.68,25.43,73.17,0,Cotton,0
34.35,29.01,36.95,0,Maize,1
78.22,25.21,69.23,0,Maize,0
94.77,24.26,32.32,0,Cotton,0
12.55,47.08,24.2,0,Rice,1
86.28,20.06,29.08,0,Wheat,0
62.92,39.2,89.75,1,Cotton,0
92.74,15.01,61.38,0,Sugarcane,0
49.53,34.67,79.73,0,Wheat,0
82.03,45.23,44.95,0,Maize,0
15.3,24.5,64.45,0,Sugarcane,1
38.5,21.12,57.12,0,Wheat,1
15.7,36.51,90.93,0,Sugarcane,1
92.9,38.52,76.07,1,Maize,0
79.44,37.71,74.79,1,Cotton,0
82.47,25.54,23.48,1,Sugarcane,1
89.73,23.32,61.23,0,Cotton,0
17.23,46.55,55.02,0,Maize,1
42.78,45.47,89.59,0,Maize,1
16.04,30.09,39.3,0,Sugarcane,1
27.92,42.92,40.24,0,Sugarcane,0
29.5,29.93,50.85,0,Maize,1
49.87,29.0,38.25,0,Sugarcane,1
32.83,20.17,29.69,0,Sugarcane,1
18.58,29.07,84.31,1,Sugarcane,0
24.24,32.73,61.87,0,Sugarcane,1
22.52,15.74,84.6,1,Wheat,0
92.71,29.66,82.34,0,Maize,0
74.54,40.78,41.15,0,Maize,0
92.26,37.44,61.08,0,Rice,0
47.38,35.96,26.24,0,Cotton,0
33.66,45.02,88.64,0,Rice,1
77.85,15.6,50.32,0,Sugarcane,0
37.73,33.38,49.53,0,Sugarcane,1
35.45,40.98,42.71,0,Wheat,1
29.76,32.86,54.55,0,Wheat,1
21.02,25.69,38.88,0,Wheat,1
31.8,19.5,48.11,0,Wheat,1
40.2,44.29,80.0,1,Wheat,0
67.29,30.54,82.57,0,Wheat,0
15.32,43.98,42.81,0,Wheat,0
27.89,34.33,55.18,1,Wheat,0
78.77,37.25,85.54,1,Wheat,0
22.49,41.54,23.95,0,Maize,1
39.12,36.75,86.69,0,Wheat,1
83.5,28.14,36.44,0,Cotton,0
23.17,31.95,70.89,0,Wheat,1
17.03,41.5,63.69,0,Sugarcane,1
51.19,27.33,61.47,0,Sugarcane,0
35.71,27.81,84.45,1,Wheat,0
57.89,18.16,27.62,0,Wheat,0
78.32,45.18,46.03,1,Sugarcane,0
21.66,18.0,60.37,1,Cotton,0
59.36,36.39,80.85,0,Rice,1
52.97,28.64,36.23,0,Maize,0
22.25,28.39,80.22,0,Sugarcane,1
63.04,37.43,49.97,1,Wheat,0
33.26,17.21,34.17,0,Maize,1
51.47,34.59,76.92,0,Wheat,0
16.99,40.48,26.82,0,Rice,1
49.06,42.33,58.61,1,Rice,0
36.05,20.63,24.79,1,Sugarcane,0
79.9,44.61,46.73,0,Maize,0
14.84,36.65,65.08,0,Maize,1
45.58,44.1,61.71,0,Rice,1
48.97,31.01,50.35,0,Wheat,0
71.63,32.89,52.18,1,Sugarcane,0
58.81,45.33,37.01,0,Cotton,0
66.71,44.7,54.19,1,Rice,1
76.05,29.79,91.49,0,Rice,0
83.29,24.06,83.78,0,Sugarcane,0
36.68,27.97,30.89,0,Wheat,1
55.73,27.8,22.23,0,Maize,0
81.41,24.47,90.01,0,Rice,0
94.1,23.86,59.51,0,Sugarcane,0
85.61,43.42,60.34,0,Sugarcane,0
41.57,17.31,78.55,0,Sugarcane,1
26.59,37.36,43.6,0,Maize,1
51.6,20.7,56.14,0,Rice,1
73.04,26.37,92.65,0,Sugarcane,0
51.87,17.03,70.41,0,Maize,0
51.07,23.91,31.53,0,Wheat,0
81.25,40.36,29.99,0,Cotton,0
40.72,44.21,35.32,0,Rice,1
83.08,22.31,77.5,1,Maize,0
44.58,30.3,42.15,1,Cotton,0
37.9,30.52,21.6,0,Cotton,0
48.59,43.83,90.81,0,Maize,0
74.81,40.17,32.73,0,Maize,0
20.71,31.93,20.72,0,Maize,1
26.7,37.13,37.78,0,Sugarcane,0
90.87,42.96,37.63,0,Wheat,0
24.92,15.31,51.65,0,Sugarcane,1
58.26,28.3,89.03,0,Cotton,1
59.24,44.94,85.94,1,Cotton,0
51.62,39.43,54.27,0,Cotton,0
64.8,32.91,50.82,1,Maize,0
29.54,32.48,61.63,0,Rice,1
56.98,26.48,38.26,0,Sugarcane,0
41.63,32.18,23.91,0,Rice,1
66.24,36.63,90.44,0,Wheat,0
22.0,28.81,34.0,0,Wheat,1
58.52,38.57,34.88,0,Sugarcane,1
25.75,43.42,55.43,0,Cotton,1
33.68,20.1,56.87,0,Wheat,1
28.59,29.9,21.38,0,Rice,1
25.54,28.46,31.1,0,Rice,1
80.19,37.69,48.36,1,Maize,0
34.29,23.25,71.28,0,Cotton,1
88.81,36.13,37.13,1,Maize,0
92.44,43.96,51.73,0,Sugarcane,0
58.56,28.8,61.8,1,Wheat,1
22.16,45.06,86.64,0,Maize,1
41.84,47.77,44.46,0,Maize,1
77.81,18.5,30.02,0,Sugarcane,0
41.23,22.69,56.7,1,Rice,0
17.4,46.36,76.0,0,Rice,1
57.33,46.62,28.24,0,Sugarcane,0
81.84,18.22,51.85,1,Rice,0
77.65,15.49,21.33,0,Sugarcane,0
24.89,20.32,22.52,0,Rice,1
67.18,47.87,56.22,0,Sugarcane,0
28.74,20.94,42.36,0,Rice,1
28.55,31.58,83.38,0,Maize,1
84.3,43.0,65.16,0,Maize,0
31.22,15.67,54.04,1,Rice,0
32.38,34.95,50.6,0,Sugarcane,1
10.06,24.14,57.29,0,Maize,1
84.01,43.46,23.03,0,Wheat,0
77.37,24.35,86.96,1,Rice,0
63.32,37.66,94.87,0,Wheat,0
73.77,37.25,33.61,1,Wheat,0
22.92,22.31,29.03,0,Cotton,1
48.96,16.15,30.77,0,Wheat,0
39.85,28.51,69.58,0,Wheat,1
17.97,24.54,69.61,0,Cotton,1
51.32,41.7,83.59,0,Cotton,0
88.26,41.41,76.39,0,Cotton,0
13.41,30.08,53.73,0,Sugarcane,1
34.77,35.01,65.96,1,Cotton,0
27.64,34.94,71.62,1,Sugarcane,0
30.24,42.3,58.46,1,Rice,0
87.22,29.03,55.67,1,Sugarcane,0
49.79,24.09,68.38,0,Rice,1
49.64,23.75,61.81,0,Cotton,0
74.65,32.69,68.3,1,Cotton,0
23.13,29.82,65.96,0,Rice,1
51.42,29.52,73.94,0,Maize,0
46.55,18.01,68.21,0,Sugarcane,1
60.74,38.71,58.98,0,Wheat,0
94.96,22.05,71.13,0,Cotton,0
75.4,21.5,53.71,0,Sugarcane,0
43.82,28.62,38.13,0,Sugarcane,1
80.34,22.52,20.11,1,Cotton,0
24.51,34.27,62.0,1,Rice,0
12.59,27.26,64.3,1,Cotton,0
27.38,29.81,92.9,0,Sugarcane,1
38.93,32.73,47.11,1,Maize,0
53.4,21.72,49.56,1,Rice,0
62.29,20.14,35.13,0,Cotton,0
87.4,44.05,25.29,1,Wheat,0
53.34,29.31,77.96,0,Cotton,0
52.61,28.6,38.73,1,Sugarcane,0
14.27,16.18,65.67,0,Sugarcane,1
12.97,31.43,71.58,0,Wheat,1
56.85,33.29,55.34,0,Rice,1
47.25,33.44,85.73,0,Sugarcane,1
81.33,38.33,53.28,0,Rice,0
23.66,20.86,41.37,1,Rice,0
12.12,23.32,87.2,1,Cotton,0
48.17,41.75,84.62,1,Rice,0
30.19,46.26,32.3,0,Sugarcane,1
14.22,19.49,21.95,1,Sugarcane,0
71.59,31.42,26.75,0,Maize,0
19.49,22.07,41.49,1,Rice,0
61.71,16.98,92.92,0,Maize,0
33.89,25.74,61.89,0,Cotton,1
24.75,19.74,47.99,1,Maize,0
42.28,38.43,86.65,1,Rice,0
78.12,32.61,53.99,0,Sugarcane,0
43.33,19.75,43.64,1,Cotton,0
73.82,15.3,90.59,0,Rice,0
20.67,41.67,83.71,0,Cotton,1
75.69,20.81,83.28,0,Wheat,0
30.14,35.01,58.42,0,Rice,0
67.58,26.12,79.21,0,Wheat,0
58.09,34.32,33.45,0,Maize,0
88.98,25.42,62.99,0,Rice,0
42.92,17.87,93.79,0,Wheat,0
15.62,22.36,41.82,0,Sugarcane,1
11.63,21.21,79.58,0,Maize,1
80.28,29.12,56.79,0,Rice,0
54.6,36.72,22.99,0,Rice,1
75.9,23.71,77.23,0,Sugarcane,0
29.93,15.4,32.64,0,Sugarcane,1
39.33,32.12,67.36,0,Wheat,1
12.56,34.99,26.42,0,Wheat,1
91.73,46.77,91.02,1,Wheat,0
66.77,34.45,41.88,0,Cotton,0
89.32,30.55,36.98,0,Maize,0
32.57,33.92,29.69,0,Rice,1
61.97,45.62,90.95,0,Maize,0
67.67,42.34,73.39,1,Sugarcane,0
36.99,25.66,75.62,0,Maize,1
82.09,22.83,57.46,0,Maize,0
90.51,23.67,55.6,0,Wheat,0
85.21,31.65,28.25,0,Sugarcane,0
72.82,39.55,61.99,0,Maize,0
33.58,31.61,38.52,1,Rice,0
33.94,17.24,93.29,1,Wheat,0
91.89,38.88,79.74,0,Maize,0
10.87,41.6,50.97,1,Sugarcane,0
70.86,24.55,31.35,0,Rice,0
70.03,36.92,78.9,1,Sugarcane,0
62.93,29.08,29.15,1,Sugarcane,0
94.16,44.34,34.2,0,Sugarcane,0
36.51,42.89,35.86,0,Cotton,0
38.9,32.34,61.77,0,Rice,1
16.71,37.82,79.03,0,Sugarcane,1
47.64,44.15,43.57,0,Cotton,0
32.19,31.36,26.35,1,Wheat,0
39.19,25.34,54.84,1,Cotton,0
80.94,39.87,76.11,1,Wheat,0
89.52,22.26,36.62,1,Cotton,0
25.79,27.82,36.49,1,Sugarcane,0
41.66,43.57,91.04,0,Cotton,0
88.93,38.91,91.56,0,Cotton,1
15.25,28.33,94.28,0,Sugarcane,0
17.85,22.09,80.57,0,Wheat,1
23.84,26.75,34.11,0,Sugarcane,1
60.59,24.38,35.9,0,Rice,0
22.79,20.81,45.52,1,Cotton,0
92.29,39.53,43.86,1,Rice,0
47.97,23.32,91.74,0,Sugarcane,0
52.63,29.99,79.18,1,Sugarcane,0
30.97,27.73,74.3,0,Maize,1
50.03,47.41,33.95,1,Rice,0
66.26,27.91,88.21,0,Maize,0
73.85,17.64,82.09,0,Rice,0
74.08,17.96,32.27,1,Maize,0
59.12,34.49,85.34,0,Maize,0
86.87,34.78,40.42,0,Rice,0
79.48,28.82,26.07,0,Sugarcane,0
74.35,29.25,69.26,0,Wheat,0
14.73,16.78,69.04,1,Sugarcane,0
10.58,32.05,27.12,0,Wheat,1
28.06,31.66,43.91,1,Rice,0
66.4,19.94,94.46,0,Cotton,0
44.95,18.43,70.88,0,Sugarcane,1
44.2,19.08,74.76,0,Maize,1
85.19,18.33,35.97,1,Sugarcane,0
86.12,35.12,25.91,0,Rice,0
87.28,21.48,40.77,0,Cotton,0
36.68,23.3,38.67,0,Cotton,0
68.74,20.73,37.59,0,Sugarcane,0
33.09,46.61,34.46,1,Sugarcane,0
26.2,43.2,63.11,0,Sugarcane,1
25.69,22.61,44.61,0,Rice,1
39.08,25.81,81.53,0,Wheat,1
46.55,21.93,33.8,0,Wheat,0
80.63,31.23,54.85,0,Maize,0
20.19,15.65,21.02,0,Rice,1
72.47,37.16,56.13,0,Cotton,0
55.17,32.26,24.19,0,Maize,0
34.48,44.66,93.33,0,Cotton,1
51.89,20.42,79.29,1,Cotton,0
35.5,41.54,56.76,1,Sugarcane,0
60.67,41.13,26.49,0,Cotton,0
46.88,19.2,64.43,0,Cotton,0
23.97,28.15,76.91,0,Rice,1
19.91,20.62,34.3,1,Sugarcane,0
56.47,23.41,62.62,0,Sugarcane,0
86.71,23.69,81.07,1,Maize,0
39.24,33.36,77.62,0,Sugarcane,1
72.31,28.58,80.22,0,Wheat,0
65.99,46.28,85.95,0,Rice,0
89.18,19.17,90.33,0,Maize,1
79.78,47.13,50.41,0,Wheat,0
58.16,22.61,62.66,1,Cotton,0
65.85,40.5,79.3,1,Wheat,0
86.36,26.19,72.29,1,Maize,0
43.96,19.72,94.66,0,Sugarcane,0
37.78,43.31,21.03,0,Rice,1
10.92,25.19,46.63,0,Maize,1
80.26,36.74,41.08,0,Wheat,0
78.08,33.69,39.67,1,Wheat,0
18.88,30.57,36.69,0,Maize,1
59.03,31.36,73.18,0,Maize,0
49.44,39.16,26.36,1,Maize,0
20.09,17.9,75.62,1,Sugarcane,0
93.35,37.05,72.01,0,Maize,0
28.25,44.56,38.81,0,Cotton,1
15.71,16.91,38.96,1,Rice,1
60.56,19.64,67.16,0,Rice,0
72.8,38.65,77.16,1,Cotton,0
12.76,29.43,85.74,0,Wheat,0
65.99,28.32,83.91,0,Wheat,0
55.24,19.52,92.37,0,Wheat,0
18.78,31.72,63.6,1,Wheat,0
24.66,19.18,88.15,1,Sugarcane,0
58.28,30.73,80.64,1,Cotton,0
35.19,40.2,87.1,0,Rice,1
89.76,23.52,20.87,1,Cotton,0
79.59,30.87,92.44,0,Rice,0
93.6,47.74,55.51,0,Wheat,0
32.07,37.66,79.86,0,Sugarcane,1
92.43,42.76,29.54,1,Maize,0
46.65,28.69,49.7,1,Maize,0
39.54,40.34,40.36,0,Wheat,1
14.28,16.34,41.87,0,Wheat,1
14.49,19.06,29.24,1,Cotton,0
68.82,21.7,80.43,0,Sugarcane,0
48.92,28.26,20.69,1,Sugarcane,0
29.25,42.91,43.44,0,Cotton,1
62.19,26.43,33.08,0,Sugarcane,0
31.49,36.6,64.18,0,Sugarcane,1
59.1,38.41,39.07,0,Maize,0
40.53,34.34,39.42,0,Sugarcane,1
80.0,26.79,56.63,0,Wheat,0
79.76,34.04,68.95,0,Maize,0
50.57,26.29,29.1,0,Wheat,0
39.82,17.77,33.16,1,Wheat,0
40.82,47.76,38.54,0,Cotton,0
78.49,19.2,93.03,0,Sugarcane,0
37.9,17.39,49.79,1,Sugarcane,0
27.77,43.99,64.92,0,Sugarcane,1
17.2,24.96,38.12,0,Sugarcane,1
49.67,36.46,56.78,0,Maize,0
50.98,25.86,25.56,1,Rice,0
81.48,27.92,22.61,1,Wheat,0
28.81,23.65,55.16,0,Rice,1
42.38,26.32,49.9,1,Rice,0
78.71,28.55,30.27,0,Rice,1
80.01,38.77,71.57,0,Maize,0
42.69,31.88,94.47,1,Rice,0
49.03,46.14,49.67,0,Maize,0
35.78,16.38,66.84,1,Cotton,0
89.27,31.6,92.22,0,Cotton,0
20.08,34.28,82.37,0,Cotton,1
89.37,45.37,54.77,1,Maize,0
68.13,16.62,75.31,0,Maize,0
55.18,33.93,29.61,1,Wheat,1
12.78,43.17,58.41,1,Rice,0
50.43,22.98,40.93,1,Sugarcane,0
44.66,43.92,32.09,0,Sugarcane,1
23.7,15.63,51.97,0,Rice,1
65.79,39.17,29.83,1,Sugarcane,0
92.55,45.79,72.42,1,Sugarcane,0
57.79,36.69,54.22,0,Sugarcane,0
70.75,29.49,59.84,1,Maize,0
15.82,16.48,30.98,0,Maize,1
45.5,45.36,30.48,1,Maize,0
19.89,30.52,63.76,0,Rice,1
62.09,15.96,93.88,0,Cotton,0
89.77,37.76,27.22,0,Sugarcane,0
66.25,30.9,41.43,0,Wheat,0
16.53,19.1,85.21,1,Maize,0
40.15,22.07,25.42,0,Wheat,0
56.81,17.13,85.69,1,Sugarcane,0
44.27,33.95,59.32,0,Cotton,0
80.86,35.53,50.62,0,Wheat,0
79.25,31.69,43.23,0,Sugarcane,0
62.01,41.96,42.28,0,Sugarcane,0
41.74,43.41,42.94,0,Maize,1
31.7,35.32,86.36,0,Cotton,1
19.0,15.42,74.28,0,Sugarcane,1
40.17,37.94,70.23,0,Cotton,0
45.12,28.79,79.91,0,Maize,0
67.44,33.66,39.28,1,Wheat,0
65.94,36.42,66.35,0,Rice,0
15.96,26.56,54.5,0,Rice,1
43.6,45.26,78.68,0,Rice,1
25.45,19.42,43.19,0,Cotton,1
23.33,37.16,68.24,0,Rice,1
80.32,15.14,86.17,0,Wheat,0
13.56,45.51,50.16,1,Sugarcane,0
45.63,18.71,25.0,1,Cotton,0
24.3,18.13,58.7,0,Wheat,1
84.74,25.99,45.95,1,Cotton,0
57.35,27.33,70.42,0,Cotton,0
29.67,22.07,91.33,0,Cotton,1
52.71,34.31,56.42,0,Maize,0
72.18,29.62,54.96,0,Sugarcane,0
91.44,16.13,69.09,0,Rice,0
28.74,25.55,27.76,0,Maize,1
85.33,41.74,39.01,1,Sugarcane,0
89.42,37.76,88.92,0,Rice,0
87.9,38.92,70.25,0,Maize,0
64.01,38.04,21.01,0,Maize,0
63.53,25.26,35.35,1,Wheat,0
44.27,18.29,71.21,0,Maize,1
73.95,23.99,77.33,0,Cotton,0
55.16,42.45,82.99,0,Maize,0
67.58,47.36,41.91,0,Cotton,0
46.42,31.3,89.83,0,Sugarcane,1
72.18,15.32,61.47,0,Sugarcane,0
80.08,19.62,72.24,0,Cotton,0
22.45,25.63,64.76,0,Wheat,1
80.8,34.09,29.21,0,Wheat,0
55.93,17.48,92.23,0,Sugarcane,0
81.8,46.13,29.22,0,Maize,0
46.66,27.05,39.12,0,Sugarcane,1
42.22,45.12,81.02,0,Sugarcane,1
87.78,40.76,66.39,1,Cotton,0
31.35,39.93,82.86,0,Wheat,1
81.76,35.02,58.68,0,Cotton,0
51.14,35.68,48.27,0,Sugarcane,0
53.7,36.05,89.14,1,Rice,0
36.22,35.75,22.72,1,Maize,0
58.71,33.27,84.21,0,Sugarcane,0
37.64,47.55,37.31,0,Cotton,0
13.34,39.17,83.66,0,Rice,1
33.12,40.64,30.44,0,Rice,1
10.54,43.79,63.52,1,Sugarcane,0
93.16,22.12,86.61,0,Wheat,0
92.09,17.77,55.52,0,Rice,0
43.59,30.94,75.99,0,Maize,1
71.91,31.96,80.35,0,Cotton,0
39.39,42.36,75.24,1,Cotton,0
67.04,29.64,89.4,0,Cotton,0
78.46,33.84,53.51,1,Sugarcane,0
90.47,32.39,32.98,0,Cotton,0
44.02,16.26,23.59,0,Cotton,0
76.58,35.3,38.48,0,Maize,0
32.6,42.33,30.74,0,Wheat,1
94.18,20.2,61.85,0,Sugarcane,0
12.19,34.61,33.87,0,Sugarcane,1
61.3,34.59,22.92,0,Cotton,0
66.06,20.42,22.7,0,Maize,0
68.48,19.07,82.37,0,Rice,0
20.23,47.34,64.36,0,Cotton,1
89.78,27.99,46.86,0,Cotton,0
25.4,22.5,87.07,1,Sugarcane,0
62.93,20.65,25.26,0,Sugarcane,0
28.93,37.03,93.52,0,Cotton,1
36.11,35.11,66.22,0,Sugarcane,1
56.45,36.24,33.76,1,Maize,0
45.46,17.9,70.93,0,Rice,1
23.62,44.49,77.25,1,Rice,0
24.53,27.85,52.2,0,Rice,1
45.54,25.34,84.62,0,Cotton,0
74.37,30.26,31.3,0,Cotton,0
86.33,27.87,40.91,0,Cotton,0
17.15,43.5,27.01,0,Maize,1
43.41,45.67,35.82,1,Rice,1
18.52,25.01,37.9,0,Sugarcane,1
11.41,43.51,88.82,1,Sugarcane,0
66.25,40.79,25.86,0,Wheat,0
61.21,45.72,52.06,0,Wheat,0
23.86,23.11,59.93,0,Sugarcane,1
29.87,34.04,87.4,0,Rice,1
12.02,24.06,94.83,1,Cotton,0
80.97,42.2,76.5,0,Sugarcane,0
92.85,15.18,92.81,1,Sugarcane,0
21.51,33.64,79.03,0,Wheat,1
29.68,26.19,92.24,0,Rice,1
83.81,25.65,73.05,1,Sugarcane,0
88.75,36.28,25.98,0,Cotton,1
45.67,43.1,50.14,1,Cotton,0
14.3,35.1,68.49,0,Maize,1
13.35,43.15,46.3,1,Cotton,0
58.79,23.73,40.5,0,Sugarcane,0
43.4,32.14,63.3,0,Sugarcane,1
12.44,29.87,90.01,0,Cotton,1
59.58,15.38,22.62,0,Wheat,1
10.96,33.37,77.69,0,Rice,1
76.93,36.83,74.2,0,Sugarcane,0
36.05,34.53,92.3,0,Cotton,0
13.42,39.3,89.8,0,Cotton,1
60.01,33.85,77.17,0,Sugarcane,0
43.8,17.2,59.03,0,Maize,1
92.77,18.84,35.32,0,Rice,0
56.26,34.68,60.89,0,Sugarcane,0
